Student,Gender,Skill level,Week 1 quiz,Week 2 quiz,Week 3 quiz,Week 4 quiz,Week 5 quiz,Week 6 quiz,Week 7 quiz,Week 8 quiz,Week 9 quiz,Week 10 quiz,Week 11 quiz,Week 12 quiz,Week 13 quiz,Week 14 quiz,Week 15 quiz,Week 16 quiz,Week 1 homework,Week 2 homework,Week 3 homework,Week 4 homework,Week 5 homework,Week 7 homework,Week 8 homework,Week 9 homework,Week 10 homework,Week 11 homework,Week 13 homework,Week 14 homework,Week 15 homework,Score,Grade,Week 1 homework maxscore,Week 1 quiz maxscore,Week 10 homework maxscore,Week 10 quiz maxscore,Week 11 homework maxscore,Week 11 quiz maxscore,Week 12 quiz maxscore,Week 13 homework maxscore,Week 13 quiz maxscore,Week 14 homework maxscore,Week 14 quiz maxscore,Week 15 homework maxscore,Week 15 quiz maxscore,Week 16 quiz maxscore,Week 2 homework maxscore,Week 2 quiz maxscore,Week 3 homework maxscore,Week 3 quiz maxscore,Week 4 homework maxscore,Week 4 quiz maxscore,Week 5 homework maxscore,Week 5 quiz maxscore,Week 6 quiz maxscore,Week 7 homework maxscore,Week 7 quiz maxscore,Week 8 homework maxscore,Week 8 quiz maxscore,Week 9 homework maxscore,Week 9 quiz maxscore
S016,M,Proficient,3.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,0.0,89.67,B,0.5,0.5,0.28,0.47,0.38,0.44,0.49,0.44,0.45,0.33,0.39,0.0,0.37,0.45,0.5,0.5,0.48,0.43,0.33,0.39,0.43,0.48,0.47,0.4,0.49,0.29,0.42,0.25,0.5
S017,M,Beginner,3.0,7.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,12.0,7.0,8.0,3.0,11.0,13.0,6.0,5.0,2.0,2.0,5.0,8.0,97.35,A,0.5,0.5,0.5,0.43,0.5,0.5,0.5,0.5,0.5,0.5,0.48,0.5,0.47,0.46,0.5,0.5,0.5,0.47,0.5,0.5,0.5,0.45,0.5,0.5,0.49,0.5,0.48,0.5,0.48
S018,F,Novice,3.0,3.0,8.0,3.0,9.0,6.0,2.0,1.0,2.0,3.0,2.0,4.0,4.0,3.0,3.0,1.0,2.0,11.0,8.0,11.0,10.0,9.0,2.0,5.0,14.0,6.0,1.0,1.0,1.0,82.75,B,0.5,0.49,0.5,0.49,0.5,0.49,0.5,0.44,0.46,0.5,0.49,0.5,0.5,0.43,0.5,0.5,0.5,0.45,0.5,0.45,0.5,0.49,0.46,0.5,0.5,0.5,0.5,0.5,0.48
S019,M,Proficient,4.0,2.0,7.0,4.0,2.0,3.0,9.0,4.0,3.0,5.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,7.0,7.0,14.0,11.0,8.0,11.0,3.0,9.0,4.0,8.0,2.0,2.0,86.85,B,0.5,0.5,0.5,0.5,0.5,0.4,0.5,0.5,0.37,0.28,0.46,0.22,0.42,0.36,0.5,0.5,0.5,0.5,0.5,0.48,0.5,0.49,0.5,0.5,0.5,0.38,0.5,0.5,0.5
S020,F,Novice,1.0,7.0,3.0,5.0,1.0,8.0,3.0,4.0,3.0,5.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,4.0,5.0,14.0,7.0,10.0,5.0,2.0,2.0,3.0,95.23,A,0.5,0.39,0.5,0.45,0.5,0.5,0.49,0.5,0.49,0.5,0.3,0.5,0.47,0.46,0.5,0.45,0.47,0.49,0.5,0.45,0.47,0.45,0.47,0.5,0.5,0.5,0.5,0.5,0.45
S021,M,Intermediate,2.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,65.31,D,0.5,0.5,0.47,0.5,0.33,0.44,0.45,0.5,0.45,0.0,0.35,0.0,0.3,0.38,0.5,0.48,0.0,0.42,0.33,0.39,0.42,0.4,0.33,0.44,0.5,0.02,0.48,0.18,0.41
S022,M,Proficient,2.0,2.0,3.0,5.0,6.0,2.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,3.0,1.0,1.0,6.0,2.0,108.55,A,0.5,0.5,0.5,0.5,0.5,0.49,0.5,0.5,0.5,0.5,0.46,0.5,0.5,0.31,0.5,0.5,0.5,0.5,0.3,0.5,0.5,0.5,0.5,0.5,0.5,0.26,0.5,0.5,0.5
S023,M,Proficient,3.0,4.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,1.0,3.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,95.62,A,0.5,0.5,0.42,0.49,0.0,0.47,0.5,0.44,0.48,0.0,0.43,0.0,0.34,0.37,0.5,0.49,0.26,0.5,0.5,0.49,0.5,0.5,0.49,0.5,0.5,0.5,0.5,0.5,0.32
S024,M,Proficient,4.0,4.0,7.0,4.0,1.0,3.0,4.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,4.0,2.0,3.0,4.0,1.0,10.0,3.0,7.0,1.0,3.0,4.0,6.0,100.6,A,0.5,0.5,0.5,0.48,0.5,0.43,0.47,0.5,0.4,0.5,0.39,0.41,0.47,0.39,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.45,0.5,0.5,0.5,0.5,0.5,0.5,0.5
S025,M,Intermediate,1.0,4.0,1.0,4.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,4.0,3.0,8.0,4.0,4.0,0.0,2.0,0.0,0.0,82.72,B,0.5,0.5,0.47,0.3,0.0,0.34,0.41,0.44,0.3,0.0,0.0,0.0,0.0,0.09,0.5,0.5,0.5,0.43,0.4,0.44,0.15,0.38,0.48,0.5,0.48,0.5,0.0,0.39,0.24
S026,F,Intermediate,2.0,2.0,5.0,5.0,5.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,2.0,4.0,4.0,8.0,5.0,7.0,5.0,4.0,3.0,2.0,1.0,2.0,90.5,A,0.5,0.5,0.39,0.5,0.5,0.5,0.5,0.5,0.5,0.36,0.5,0.25,0.49,0.31,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.48,0.5,0.5,0.33,0.5,0.5,0.49
S027,M,Intermediate,3.0,2.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,9.0,8.0,8.0,3.0,22.0,14.0,7.0,15.0,0.0,4.0,7.0,101.85,A,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.47,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.49
S028,M,Intermediate,2.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,105.9,A,0.5,0.5,0.5,0.5,0.5,0.45,0.5,0.5,0.44,0.5,0.44,0.5,0.49,0.39,0.5,0.48,0.38,0.45,0.5,0.46,0.5,0.5,0.46,0.5,0.5,0.5,0.48,0.29,0.47
S030,F,Expert,4.0,5.0,5.0,6.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,7.0,5.0,13.0,5.0,8.0,5.0,2.0,8.0,4.0,3.0,1.0,0.0,93.17,A,0.5,0.5,0.39,0.5,0.5,0.45,0.47,0.5,0.5,0.5,0.39,0.04,0.44,0.31,0.5,0.46,0.36,0.47,0.5,0.48,0.5,0.48,0.48,0.5,0.5,0.31,0.45,0.32,0.33
S031,M,Proficient,1.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,0.0,3.0,4.0,3.0,9.0,4.0,4.0,0.0,1.0,0.0,5.0,94.46,A,0.5,0.47,0.47,0.46,0.0,0.45,0.4,0.44,0.48,0.0,0.34,0.47,0.4,0.0,0.5,0.41,0.47,0.33,0.5,0.4,0.5,0.45,0.43,0.5,0.5,0.48,0.5,0.5,0.44
S032,F,-,3.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,8.0,9.0,0.0,3.0,9.0,1.0,1.0,0.0,0.0,77.65,C,0.5,0.5,0.22,0.29,0.03,0.26,0.19,0.5,0.28,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.45,0.0,0.0,0.1,0.4,0.26,0.28,0.48,0.36,0.0,0.36,0.18,0.42
S033,M,Intermediate,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,1.0,8.0,4.0,12.0,17.0,29.0,8.0,0.0,1.0,2.0,0.0,95.37,A,0.5,0.47,0.22,0.48,0.0,0.41,0.44,0.5,0.46,0.28,0.45,0.0,0.33,0.0,0.5,0.47,0.5,0.49,0.5,0.4,0.5,0.34,0.39,0.5,0.5,0.4,0.34,0.5,0.31
S034,M,Intermediate,4.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,96.31,A,0.5,0.5,0.5,0.48,0.35,0.5,0.43,0.44,0.44,0.5,0.45,0.5,0.5,0.41,0.5,0.49,0.5,0.48,0.5,0.5,0.47,0.45,0.5,0.42,0.5,0.38,0.48,0.5,0.5
S035,F,Beginner,2.0,4.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,3.0,19.0,10.0,5.0,6.0,3.0,11.0,0.0,0.0,0.0,0.0,89.31,B,0.5,0.5,0.36,0.38,0.5,0.46,0.45,0.0,0.45,0.5,0.46,0.5,0.47,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.41,0.34,0.48,0.5,0.5,0.5,0.5,0.5,0.34
S036,M,Novice,1.0,4.0,5.0,4.0,3.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,9.0,6.0,4.0,16.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,57.08,E,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.43,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.48,0.5,0.5,0.5,0.5,0.5,0.5,0.45
S037,F,Expert,1.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,5.0,1.0,3.0,5.0,6.0,3.0,1.0,2.0,2.0,4.0,108.4,A,0.5,0.48,0.5,0.5,0.5,0.5,0.5,0.5,0.46,0.5,0.5,0.5,0.47,0.4,0.5,0.46,0.5,0.48,0.5,0.48,0.5,0.5,0.47,0.5,0.5,0.5,0.5,0.5,0.5
S039,F,Novice,2.0,4.0,6.0,5.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,10.0,8.0,0.0,4.0,2.0,0.0,1.0,0.0,67.62,D,0.5,0.48,0.5,0.48,0.33,0.48,0.44,0.5,0.4,0.5,0.45,0.0,0.49,0.05,0.5,0.5,0.38,0.43,0.2,0.45,0.45,0.49,0.43,0.48,0.45,0.26,0.4,0.0,0.36
S040,M,Intermediate,3.0,4.0,3.0,1.0,2.0,4.0,2.0,2.0,3.0,3.0,2.0,4.0,4.0,3.0,3.0,7.0,1.0,3.0,4.0,11.0,13.0,7.0,8.0,7.0,6.0,3.0,2.0,3.0,5.0,78.19,C,0.5,0.47,0.5,0.4,0.5,0.42,0.39,0.5,0.46,0.5,0.4,0.5,0.42,0.29,0.5,0.49,0.5,0.45,0.5,0.5,0.5,0.4,0.46,0.5,0.5,0.5,0.45,0.5,0.5
S041,M,Proficient,0.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,8.0,1.0,2.0,7.0,1.0,4.0,1.0,2.0,2.0,6.0,98.9,A,0.5,0.47,0.5,0.5,0.5,0.47,0.5,0.5,0.5,0.5,0.5,0.5,0.45,0.44,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.48,0.5,0.5,0.5,0.48,0.5,0.48
S043,F,Intermediate,2.0,2.0,3.0,4.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.86,F,0.5,0.5,0.0,0.36,0.0,0.15,0.0,0.0,0.23,0.0,0.33,0.0,0.0,0.0,0.5,0.5,0.5,0.45,0.5,0.49,0.5,0.44,0.49,0.0,0.5,0.0,0.31,0.0,0.22
S044,F,-,3.0,0.0,8.0,5.0,0.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,61.81,D,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.44,0.5,0.5,0.49,0.44,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
S045,F,-,0.0,3.0,6.0,4.0,3.0,7.0,3.0,3.0,2.0,2.0,4.0,3.0,3.0,2.0,3.0,1.0,1.0,3.0,1.0,10.0,2.0,4.0,9.0,5.0,2.0,1.0,2.0,7.0,8.0,95.0,A,0.5,0.44,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.39,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.36,0.5,0.5,0.5
S046,M,Expert,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,101.59,A,0.0,0.48,0.36,0.45,0.5,0.47,0.45,0.5,0.45,0.36,0.5,0.28,0.45,0.45,0.33,0.48,0.5,0.45,0.5,0.48,0.5,0.45,0.49,0.5,0.48,0.48,0.44,0.45,0.47
S047,M,Proficient,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,2.0,1.0,3.0,1.0,4.0,4.0,0.0,96.7,A,0.5,0.5,0.5,0.46,0.5,0.5,0.44,0.44,0.49,0.28,0.43,0.0,0.44,0.34,0.5,0.45,0.5,0.41,0.5,0.45,0.5,0.49,0.49,0.5,0.5,0.5,0.48,0.5,0.45
S048,F,Proficient,3.0,4.0,4.0,4.0,4.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,7.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,4.0,1.0,2.0,0.0,1.0,85.69,B,0.5,0.5,0.5,0.45,0.5,0.44,0.45,0.5,0.44,0.5,0.43,0.5,0.4,0.19,0.5,0.48,0.5,0.44,0.5,0.35,0.5,0.45,0.4,0.5,0.49,0.5,0.4,0.5,0.33
S049,F,Proficient,3.0,4.0,3.0,3.0,3.0,4.0,4.0,2.0,3.0,1.0,3.0,2.0,2.0,4.0,2.0,1.0,4.0,2.0,1.0,3.0,4.0,8.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,89.3,B,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.44,0.5,0.31,0.5,0.42,0.45,0.48,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.48,0.5,0.5,0.5,0.5,0.48
S050,M,Novice,4.0,11.0,2.0,1.0,2.0,0.0,3.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.24,F,0.5,0.5,0.0,0.35,0.38,0.38,0.36,0.5,0.42,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.45,0.32,0.48,0.45,0.5,0.5,0.4,0.5,0.5,0.28
S053,F,Novice,0.0,5.0,1.0,1.0,2.0,5.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,0.0,1.0,1.0,0.0,54.5,E,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.44,0.46,0.38,0.48,0.5,0.46,0.48,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.49,0.5,0.5,0.45,0.5,0.3,0.5
S054,M,Intermediate,4.0,6.0,4.0,2.0,3.0,5.0,3.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,4.0,3.0,3.0,6.0,2.0,1.0,1.0,2.0,96.41,A,0.5,0.5,0.5,0.49,0.5,0.5,0.5,0.5,0.5,0.31,0.49,0.34,0.42,0.38,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
S055,F,Novice,3.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,2.0,3.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,5.0,1.0,1.0,2.0,1.0,7.0,4.0,5.0,1.0,1.0,1.0,1.0,67.75,D,0.5,0.5,0.5,0.48,0.5,0.46,0.5,0.5,0.5,0.5,0.45,0.5,0.5,0.42,0.5,0.4,0.41,0.43,0.5,0.45,0.5,0.5,0.49,0.5,0.49,0.5,0.46,0.5,0.37
S056,M,Beginner,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,9.0,1.0,10.0,1.0,3.0,13.0,3.0,1.0,2.0,0.0,4.0,6.0,91.71,A,0.5,0.47,0.5,0.4,0.5,0.43,0.41,0.44,0.34,0.5,0.4,0.5,0.24,0.36,0.5,0.48,0.5,0.35,0.5,0.33,0.5,0.45,0.45,0.48,0.44,0.5,0.48,0.5,0.4
S058,M,Proficient,2.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,7.0,3.0,3.0,2.0,5.0,2.0,3.0,3.0,1.0,7.0,99.35,A,0.5,0.5,0.5,0.45,0.5,0.5,0.5,0.5,0.5,0.5,0.45,0.5,0.45,0.39,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.43,0.45,0.5,0.5,0.5,0.5,0.5,0.5
S059,M,Beginner,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,3.0,0.0,1.0,15.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,29.85,F,0.5,0.49,0.5,0.36,0.5,0.42,0.0,0.5,0.44,0.25,0.33,0.33,0.42,0.0,0.5,0.49,0.5,0.41,0.42,0.45,0.21,0.39,0.34,0.48,0.5,0.33,0.49,0.5,0.49
S060,M,Proficient,4.0,5.0,5.0,4.0,2.0,1.0,2.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,3.0,3.0,8.0,2.0,2.0,2.0,11.0,3.0,1.0,1.0,7.0,101.95,A,0.5,0.5,0.39,0.45,0.03,0.45,0.38,0.44,0.42,0.5,0.5,0.12,0.21,0.3,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.48,0.5,0.5,0.5,0.5,0.21,0.47
S061,F,Novice,7.0,1.0,7.0,1.0,3.0,3.0,5.0,3.0,4.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,13.0,12.0,2.0,3.0,44.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,82.35,B,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.49,0.5,0.5,0.42,0.5,0.49,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
S062,M,Novice,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,4.0,4.0,0.0,4.0,1.0,0.0,2.0,0.0,0.0,72.12,C,0.5,0.5,0.5,0.48,0.5,0.49,0.5,0.5,0.47,0.5,0.5,0.5,0.47,0.48,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.48
S064,M,Beginner,2.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,4.0,5.0,13.0,8.0,3.0,5.0,6.0,3.0,9.0,4.0,3.0,5.0,12.0,80.15,B,0.5,0.5,0.5,0.5,0.5,0.45,0.5,0.5,0.5,0.5,0.41,0.5,0.44,0.5,0.5,0.5,0.5,0.49,0.5,0.48,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
S065,M,Beginner,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,3.0,7.0,11.0,7.0,8.0,0.0,0.0,1.0,0.0,91.72,A,0.5,0.48,0.22,0.49,0.0,0.36,0.5,0.0,0.16,0.28,0.4,0.0,0.1,0.0,0.14,0.5,0.5,0.49,0.27,0.4,0.5,0.45,0.5,0.5,0.5,0.5,0.45,0.39,0.43
S066,F,Intermediate,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,6.0,6.0,1.0,1.0,2.0,2.0,2.0,99.8,A,0.5,0.5,0.5,0.5,0.5,0.46,0.41,0.5,0.5,0.5,0.5,0.5,0.5,0.41,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.48,0.5,0.5,0.5,0.5,0.5,0.5,0.48
S067,M,Intermediate,2.0,4.0,4.0,1.0,1.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,5.0,6.0,7.0,5.0,3.0,1.0,3.0,0.0,84.2,B,0.5,0.5,0.5,0.46,0.33,0.43,0.45,0.5,0.48,0.5,0.48,0.0,0.34,0.4,0.5,0.49,0.5,0.45,0.5,0.48,0.46,0.5,0.48,0.5,0.5,0.5,0.45,0.21,0.43
S068,M,Proficient,0.0,1.0,6.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,3.0,3.0,3.0,6.0,8.0,14.0,24.0,4.0,4.0,3.0,5.0,22.0,95.73,A,0.5,0.48,0.5,0.37,0.5,0.39,0.27,0.44,0.42,0.5,0.45,0.44,0.39,0.16,0.5,0.5,0.5,0.5,0.41,0.5,0.45,0.48,0.45,0.5,0.5,0.5,0.41,0.5,0.37
S069,M,Expert,3.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,3.0,7.0,20.0,2.0,8.0,1.0,3.0,2.0,5.0,106.85,A,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.49,0.5,0.5,0.5,0.5,0.49,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.48
S070,M,Intermediate,4.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,1.0,1.0,12.0,2.0,1.0,0.0,0.0,0.0,0.0,63.09,D,0.5,0.5,0.0,0.43,0.0,0.28,0.5,0.0,0.05,0.12,0.0,0.25,0.0,0.0,0.5,0.5,0.1,0.45,0.21,0.45,0.0,0.49,0.39,0.46,0.44,0.02,0.45,0.27,0.34
S071,F,Intermediate,5.0,3.0,13.0,10.0,10.0,8.0,2.0,3.0,4.0,3.0,8.0,6.0,6.0,13.0,10.0,3.0,2.0,3.0,3.0,3.0,5.0,4.0,3.0,6.0,3.0,1.0,1.0,1.0,6.0,95.1,A,0.5,0.5,0.5,0.5,0.33,0.5,0.5,0.5,0.5,0.5,0.5,0.38,0.5,0.5,0.5,0.5,0.48,0.5,0.5,0.5,0.5,0.5,0.49,0.48,0.5,0.33,0.5,0.46,0.5
S072,M,Beginner,3.0,11.0,7.0,3.0,5.0,3.0,2.0,2.0,3.0,3.0,2.0,4.0,2.0,1.0,2.0,1.0,2.0,12.0,7.0,8.0,11.0,6.0,31.0,2.0,10.0,3.0,1.0,5.0,14.0,86.35,B,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.43,0.5,0.45,0.44,0.5,0.5,0.5,0.5,0.5,0.49,0.5,0.5,0.49,0.5,0.5,0.5,0.5,0.5,0.5
S073,F,Novice,1.0,8.0,12.0,5.0,3.0,4.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,6.0,10.0,50.0,0.0,0.0,9.0,10.0,7.0,6.0,0.0,1.0,0.0,0.0,86.0,B,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.44,0.48,0.0,0.38,0.42,0.5,0.42,0.5,0.5,0.5,0.5,0.0,0.44,0.5,0.5,0.43,0.48,0.5,0.38,0.5,0.5,0.5
S075,M,Beginner,1.0,5.0,5.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,5.0,4.0,3.0,4.0,1.0,2.0,1.0,6.0,110.0,A,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.49,0.5,0.5,0.5,0.47,0.49,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
S076,F,Intermediate,3.0,1.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,5.0,3.0,4.0,2.0,2.0,3.0,0.0,2.0,72.1,C,0.5,0.5,0.5,0.48,0.0,0.5,0.32,0.5,0.48,0.0,0.37,0.5,0.31,0.24,0.5,0.48,0.5,0.45,0.5,0.41,0.3,0.48,0.4,0.48,0.48,0.5,0.5,0.32,0.39
