Student,Gender,Skill level,Week 1 quiz,Week 2 quiz,Week 3 quiz,Week 4 quiz,Week 5 quiz,Week 6 quiz,Week 7 quiz,Week 8 quiz,Week 9 quiz,Week 10 quiz,Week 11 quiz,Week 12 quiz,Week 13 quiz,Week 14 quiz,Week 15 quiz,Week 16 quiz,Week 1 homework,Week 2 homework,Week 3 homework,Week 4 homework,Week 5 homework,Week 7 homework,Week 8 homework,Week 9 homework,Week 10 homework,Week 11 homework,Week 13 homework,Week 14 homework,Week 15 homework,Score,Grade,Week 1 homework_maxscore,Week 1 quiz_maxscore,Week 10 homework_maxscore,Week 10 quiz_maxscore,Week 11 homework_maxscore,Week 11 quiz_maxscore,Week 12 quiz_maxscore,Week 13 homework_maxscore,Week 13 quiz_maxscore,Week 14 homework_maxscore,Week 14 quiz_maxscore,Week 15 homework_maxscore,Week 15 quiz_maxscore,Week 16 quiz_maxscore,Week 2 homework_maxscore,Week 2 quiz_maxscore,Week 3 homework_maxscore,Week 3 quiz_maxscore,Week 4 homework_maxscore,Week 4 quiz_maxscore,Week 5 homework_maxscore,Week 5 quiz_maxscore,Week 6 quiz_maxscore,Week 7 homework_maxscore,Week 7 quiz_maxscore,Week 8 homework_maxscore,Week 8 quiz_maxscore,Week 9 homework_maxscore,Week 9 quiz_maxscore,Week 1 homework_firstscore,Week 1 quiz_firstscore,Week 10 homework_firstscore,Week 10 quiz_firstscore,Week 11 homework_firstscore,Week 11 quiz_firstscore,Week 12 quiz_firstscore,Week 13 homework_firstscore,Week 13 quiz_firstscore,Week 14 homework_firstscore,Week 14 quiz_firstscore,Week 15 homework_firstscore,Week 15 quiz_firstscore,Week 16 quiz_firstscore,Week 2 homework_firstscore,Week 2 quiz_firstscore,Week 3 homework_firstscore,Week 3 quiz_firstscore,Week 4 homework_firstscore,Week 4 quiz_firstscore,Week 5 homework_firstscore,Week 5 quiz_firstscore,Week 6 quiz_firstscore,Week 7 homework_firstscore,Week 7 quiz_firstscore,Week 8 homework_firstscore,Week 8 quiz_firstscore,Week 9 homework_firstscore,Week 9 quiz_firstscore,Week 1 homework_lastscore,Week 1 quiz_lastscore,Week 10 homework_lastscore,Week 10 quiz_lastscore,Week 11 homework_lastscore,Week 11 quiz_lastscore,Week 12 quiz_lastscore,Week 13 homework_lastscore,Week 13 quiz_lastscore,Week 14 homework_lastscore,Week 14 quiz_lastscore,Week 15 homework_lastscore,Week 15 quiz_lastscore,Week 16 quiz_lastscore,Week 2 homework_lastscore,Week 2 quiz_lastscore,Week 3 homework_lastscore,Week 3 quiz_lastscore,Week 4 homework_lastscore,Week 4 quiz_lastscore,Week 5 homework_lastscore,Week 5 quiz_lastscore,Week 6 quiz_lastscore,Week 7 homework_lastscore,Week 7 quiz_lastscore,Week 8 homework_lastscore,Week 8 quiz_lastscore,Week 9 homework_lastscore,Week 9 quiz_lastscore,attempts_sum,maxscore_sum,cluster_label,Logistic Regression,K-Nearest Neighbors,Support Vector Machine,Decision Tree
S428,M,Proficient,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,14.0,9.0,1.0,2.0,0.0,6.0,1.0,1.0,1.0,1.0,3.0,0.0,94.61,A,0.5,0.41,0.36,0.46,0.5,0.43,0.06,0.44,0.36,0.5,0.4,0.0,0.0,0.0,0.48,0.36,0.43,0.0,0.47,0.33,0.5,0.4,0.48,0.0,0.48,0.5,0.45,0.5,0.32,0.26,0.41,0.36,0.46,0.5,0.43,0.06,0.44,0.36,0.0,0.4,0.0,0.0,0.0,0.43,0.36,0.21,0.0,0.47,0.33,0.42,0.25,0.48,0.0,0.48,0.36,0.45,0.5,0.32,0.5,0.41,0.36,0.46,0.5,0.43,0.06,0.44,0.36,0.5,0.4,0.0,0.0,0.0,0.48,0.36,0.43,0.0,0.47,0.33,0.5,0.4,0.48,0.0,0.48,0.5,0.45,0.5,0.32,58.0,10.120000000000001,1,1,1,1,1
S430,M,Proficient,3.0,10.0,5.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,6.0,2.0,8.0,9.0,11.0,21.0,5.0,3.0,3.0,1.0,3.0,94.39,A,0.5,0.49,0.5,0.47,0.5,0.2,0.47,0.5,0.33,0.12,0.24,0.5,0.25,0.23,0.5,0.49,0.5,0.5,0.5,0.5,0.5,0.49,0.5,0.5,0.5,0.5,0.4,0.5,0.44,0.5,0.42,0.0,0.47,0.15,0.2,0.39,0.22,0.33,0.12,0.24,0.25,0.25,0.23,0.47,0.31,0.36,0.25,0.5,0.33,0.0,0.32,0.28,0.0,0.5,0.0,0.38,0.0,0.2,0.5,0.49,0.5,0.47,0.5,0.2,0.47,0.5,0.33,0.12,0.24,0.5,0.24,0.23,0.5,0.49,0.5,0.5,0.5,0.5,0.5,0.49,0.5,0.5,0.5,0.5,0.4,0.5,0.44,117.0,12.620000000000001,0,0,0,0,0
S431,M,Novice,3.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,20.0,10.0,3.0,12.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,85.22,B,0.5,0.49,0.0,0.43,0.0,0.49,0.47,0.0,0.17,0.0,0.43,0.0,0.4,0.0,0.5,0.46,0.5,0.35,0.5,0.49,0.37,0.39,0.36,0.42,0.49,0.0,0.33,0.27,0.48,0.5,0.43,0.0,0.43,0.0,0.49,0.47,0.0,0.17,0.0,0.43,0.0,0.4,0.0,0.45,0.46,0.16,0.35,0.06,0.49,0.26,0.39,0.36,0.0,0.49,0.0,0.33,0.0,0.48,0.5,0.49,0.0,0.43,0.0,0.49,0.47,0.0,0.17,0.0,0.0,0.0,0.4,0.0,0.5,0.46,0.5,0.35,0.5,0.49,0.37,0.05,0.36,0.42,0.49,0.0,0.33,0.27,0.48,84.0,9.29,1,1,1,1,1
S433,F,Proficient,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,92.94,A,0.5,0.41,0.14,0.39,0.0,0.36,0.49,0.0,0.36,0.06,0.39,0.0,0.42,0.0,0.5,0.29,0.29,0.39,0.36,0.0,0.26,0.34,0.43,0.42,0.4,0.17,0.37,0.48,0.32,0.5,0.41,0.14,0.39,0.0,0.36,0.49,0.0,0.36,0.06,0.39,0.0,0.42,0.0,0.5,0.29,0.29,0.39,0.36,0.0,0.26,0.34,0.43,0.42,0.4,0.17,0.26,0.48,0.25,0.5,0.41,0.14,0.39,0.0,0.36,0.49,0.0,0.36,0.06,0.39,0.0,0.42,0.0,0.5,0.29,0.0,0.39,0.36,0.0,0.26,0.34,0.43,0.42,0.4,0.17,0.37,0.48,0.32,30.0,8.54,1,1,1,1,1
S434,M,Proficient,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,15.0,15.0,1.0,3.0,2.0,18.0,3.0,4.0,2.0,4.0,7.0,4.0,100.0,A,0.5,0.47,0.5,0.44,0.5,0.48,0.5,0.5,0.5,0.5,0.5,0.42,0.43,0.4,0.5,0.4,0.5,0.48,0.5,0.48,0.5,0.44,0.49,0.5,0.43,0.5,0.43,0.5,0.36,0.26,0.43,0.17,0.44,0.44,0.48,0.5,0.44,0.5,0.12,0.5,0.0,0.43,0.4,0.41,0.4,0.31,0.48,0.5,0.48,0.24,0.44,0.49,0.48,0.43,0.14,0.43,0.3,0.36,0.5,0.47,0.5,0.44,0.5,0.48,0.5,0.5,0.5,0.5,0.5,0.42,0.43,0.4,0.5,0.4,0.5,0.48,0.5,0.48,0.5,0.44,0.49,0.5,0.43,0.5,0.43,0.5,0.36,97.0,13.65,1,1,1,1,1
S435,M,Beginner,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,7.0,4.0,0.0,2.0,1.0,4.0,2.0,0.0,2.0,0.0,0.0,92.2,A,0.5,0.48,0.5,0.36,0.0,0.46,0.45,0.44,0.43,0.0,0.44,0.0,0.44,0.3,0.5,0.4,0.5,0.4,0.5,0.45,0.0,0.34,0.42,0.5,0.48,0.38,0.48,0.5,0.38,0.5,0.33,0.47,0.36,0.0,0.46,0.45,0.28,0.43,0.0,0.44,0.0,0.0,0.3,0.5,0.4,0.4,0.4,0.32,0.45,0.0,0.34,0.42,0.48,0.48,0.38,0.48,0.36,0.38,0.5,0.48,0.5,0.0,0.0,0.46,0.45,0.44,0.43,0.0,0.44,0.0,0.44,0.3,0.5,0.4,0.5,0.0,0.5,0.45,0.0,0.34,0.42,0.5,0.48,0.38,0.48,0.5,0.38,45.0,11.030000000000005,1,1,1,1,1
S436,F,Novice,2.0,1.0,1.0,7.0,2.0,2.0,2.0,3.0,1.0,4.0,2.0,7.0,1.0,7.0,5.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,3.0,3.0,3.0,2.0,5.0,2.0,1.0,61.8,D,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.44,0.25,0.5,0.08,0.5,0.1,0.5,0.5,0.5,0.4,0.2,0.5,0.5,0.49,0.26,0.5,0.5,0.33,0.5,0.5,0.41,0.5,0.45,0.19,0.48,0.15,0.44,0.45,0.0,0.44,0.25,0.26,0.08,0.4,0.1,0.5,0.5,0.5,0.4,0.2,0.4,0.16,0.49,0.23,0.17,0.45,0.02,0.48,0.0,0.41,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.44,0.25,0.5,0.08,0.5,0.1,0.5,0.5,0.5,0.4,0.2,0.5,0.5,0.28,0.26,0.5,0.5,0.33,0.5,0.5,0.41,81.0,12.46,1,1,1,1,1
S437,F,Intermediate,3.0,4.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,20.0,6.0,8.0,4.0,3.0,2.0,9.0,93.1,A,0.5,0.5,0.5,0.48,0.5,0.43,0.45,0.44,0.49,0.5,0.48,0.5,0.39,0.45,0.5,0.5,0.47,0.48,0.42,0.45,0.47,0.47,0.45,0.48,0.5,0.5,0.4,0.5,0.4,0.5,0.49,0.14,0.48,0.03,0.43,0.45,0.06,0.49,0.44,0.48,0.17,0.39,0.45,0.5,0.48,0.47,0.4,0.42,0.38,0.47,0.47,0.41,0.42,0.5,0.24,0.4,0.25,0.29,0.5,0.5,0.5,0.48,0.5,0.43,0.45,0.44,0.49,0.5,0.48,0.5,0.39,0.45,0.5,0.5,0.47,0.48,0.42,0.45,0.47,0.47,0.05,0.48,0.5,0.5,0.4,0.5,0.4,89.0,13.600000000000001,1,1,1,1,1
S438,F,Beginner,8.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,4.0,4.0,11.0,3.0,5.0,9.0,4.0,1.0,1.0,1.0,0.0,82.56,B,0.5,0.5,0.33,0.45,0.26,0.43,0.36,0.44,0.46,0.0,0.45,0.0,0.34,0.3,0.5,0.47,0.5,0.43,0.3,0.45,0.47,0.44,0.5,0.48,0.45,0.21,0.48,0.48,0.37,0.5,0.39,0.14,0.45,0.26,0.43,0.36,0.44,0.34,0.0,0.45,0.0,0.34,0.3,0.5,0.3,0.24,0.29,0.0,0.3,0.32,0.27,0.39,0.35,0.45,0.05,0.4,0.16,0.37,0.5,0.5,0.33,0.45,0.26,0.43,0.36,0.44,0.44,0.0,0.45,0.0,0.1,0.3,0.5,0.47,0.5,0.43,0.21,0.45,0.47,0.44,0.5,0.48,0.45,0.21,0.48,0.48,0.37,84.0,11.35,1,1,1,1,1
S439,M,Intermediate,3.0,3.0,5.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,0.0,1.0,2.0,6.0,12.0,12.0,6.0,29.0,14.0,9.0,0.0,0.0,2.0,0.0,0.0,52.13,E,0.5,0.42,0.0,0.33,0.0,0.36,0.07,0.5,0.23,0.0,0.0,0.0,0.0,0.0,0.5,0.38,0.5,0.3,0.5,0.4,0.5,0.48,0.37,0.5,0.48,0.33,0.49,0.5,0.34,0.26,0.38,0.0,0.33,0.0,0.36,0.07,0.44,0.17,0.0,0.0,0.0,0.0,0.0,0.03,0.38,0.07,0.28,0.03,0.4,0.26,0.22,0.37,0.0,0.21,0.0,0.49,0.02,0.21,0.5,0.42,0.0,0.33,0.0,0.36,0.07,0.5,0.23,0.0,0.0,0.0,0.0,0.0,0.5,0.33,0.5,0.3,0.5,0.4,0.5,0.48,0.37,0.5,0.48,0.0,0.49,0.5,0.34,122.0,8.98,0,0,0,0,0
S440,F,Proficient,4.0,3.0,1.0,3.0,5.0,3.0,3.0,1.0,3.0,2.0,1.0,3.0,2.0,3.0,3.0,1.0,2.0,2.0,9.0,7.0,3.0,2.0,8.0,15.0,5.0,4.0,1.0,5.0,8.0,96.28,A,0.5,0.47,0.39,0.48,0.5,0.48,0.44,0.44,0.45,0.5,0.44,0.33,0.5,0.36,0.43,0.48,0.31,0.36,0.5,0.38,0.47,0.48,0.45,0.46,0.45,0.31,0.43,0.3,0.35,0.26,0.36,0.17,0.34,0.18,0.48,0.43,0.44,0.33,0.06,0.29,0.08,0.35,0.36,0.43,0.47,0.0,0.36,0.24,0.2,0.37,0.4,0.41,0.23,0.45,0.14,0.43,0.25,0.3,0.5,0.47,0.39,0.48,0.5,0.48,0.44,0.44,0.45,0.5,0.44,0.33,0.5,0.36,0.43,0.48,0.31,0.36,0.5,0.26,0.47,0.45,0.45,0.46,0.45,0.31,0.43,0.3,0.35,112.0,12.440000000000001,0,0,0,0,0
S441,F,Intermediate,4.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,5.0,1.0,1.0,4.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,74.64,C,0.5,0.48,0.0,0.44,0.0,0.34,0.27,0.44,0.17,0.0,0.0,0.21,0.35,0.0,0.5,0.47,0.36,0.45,0.5,0.45,0.29,0.37,0.39,0.48,0.49,0.02,0.4,0.0,0.17,0.5,0.47,0.0,0.44,0.0,0.34,0.27,0.44,0.17,0.0,0.0,0.21,0.35,0.0,0.5,0.47,0.31,0.45,0.5,0.4,0.29,0.35,0.39,0.25,0.49,0.0,0.4,0.0,0.17,0.5,0.48,0.0,0.44,0.0,0.34,0.27,0.44,0.17,0.0,0.0,0.21,0.35,0.0,0.5,0.47,0.36,0.45,0.5,0.45,0.29,0.37,0.39,0.48,0.49,0.02,0.4,0.0,0.17,44.0,8.540000000000001,1,1,1,1,1
S442,M,Intermediate,2.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,6.0,5.0,3.0,2.0,2.0,2.0,3.0,90.5,A,0.5,0.5,0.5,0.42,0.5,0.48,0.49,0.5,0.47,0.5,0.39,0.5,0.43,0.4,0.5,0.47,0.5,0.5,0.5,0.45,0.5,0.49,0.46,0.5,0.5,0.5,0.5,0.5,0.37,0.5,0.47,0.39,0.42,0.26,0.48,0.49,0.06,0.47,0.5,0.39,0.42,0.43,0.4,0.5,0.32,0.5,0.4,0.5,0.45,0.42,0.34,0.46,0.27,0.5,0.38,0.35,0.41,0.37,0.5,0.5,0.5,0.42,0.5,0.48,0.49,0.5,0.47,0.5,0.39,0.5,0.43,0.4,0.5,0.47,0.5,0.5,0.5,0.45,0.5,0.49,0.46,0.5,0.5,0.5,0.5,0.5,0.37,58.0,13.819999999999999,1,1,1,1,1
S443,M,Novice,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,5.0,2.0,6.0,5.0,4.0,8.0,14.0,5.0,4.0,8.0,8.0,94.87,A,0.5,0.38,0.5,0.4,0.5,0.32,0.39,0.5,0.3,0.25,0.31,0.42,0.4,0.32,0.5,0.32,0.45,0.38,0.5,0.4,0.45,0.35,0.42,0.44,0.5,0.24,0.45,0.5,0.44,0.5,0.38,0.0,0.4,0.24,0.32,0.39,0.39,0.3,0.0,0.31,0.42,0.4,0.32,0.38,0.24,0.03,0.38,0.48,0.34,0.0,0.03,0.28,0.17,0.5,0.02,0.45,0.0,0.44,0.5,0.38,0.5,0.4,0.5,0.32,0.39,0.5,0.15,0.25,0.31,0.42,0.4,0.32,0.5,0.32,0.45,0.38,0.5,0.4,0.45,0.35,0.42,0.44,0.5,0.24,0.45,0.5,0.44,96.0,11.829999999999997,1,1,1,1,1
S444,F,Proficient,4.0,5.0,3.0,6.0,4.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,6.0,1.0,1.0,3.0,5.0,1.0,5.0,2.0,3.0,2.0,5.0,1.0,2.0,2.0,4.0,100.0,A,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.45,0.5,0.5,0.5,0.45,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.47,0.5,0.43,0.33,0.37,0.5,0.5,0.45,0.44,0.44,0.38,0.43,0.42,0.43,0.45,0.36,0.48,0.47,0.35,0.5,0.45,0.42,0.47,0.48,0.42,0.5,0.31,0.5,0.32,0.47,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.45,0.5,0.5,0.5,0.45,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,82.0,14.37,1,1,1,1,1
S445,F,-,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,2,2,2,2
S447,M,Intermediate,2.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,3.0,4.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,99.7,A,0.5,0.5,0.5,0.46,0.5,0.45,0.47,0.5,0.39,0.5,0.46,0.5,0.4,0.44,0.5,0.5,0.5,0.35,0.5,0.5,0.5,0.48,0.44,0.5,0.5,0.5,0.5,0.5,0.39,0.5,0.32,0.42,0.43,0.5,0.45,0.47,0.5,0.39,0.5,0.46,0.5,0.4,0.44,0.43,0.4,0.47,0.33,0.5,0.4,0.32,0.34,0.44,0.38,0.5,0.36,0.5,0.5,0.39,0.5,0.5,0.5,0.46,0.5,0.45,0.47,0.5,0.39,0.5,0.46,0.5,0.38,0.44,0.5,0.5,0.5,0.35,0.5,0.5,0.5,0.48,0.44,0.5,0.5,0.5,0.5,0.5,0.39,50.0,13.73,1,1,1,1,1
S448,M,Proficient,1.0,5.0,2.0,4.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,4.0,3.0,3.0,12.0,1.0,8.0,8.0,6.0,2.0,0.0,0.0,57.31,E,0.5,0.36,0.22,0.46,0.26,0.0,0.0,0.44,0.42,0.0,0.4,0.0,0.0,0.0,0.5,0.4,0.29,0.43,0.45,0.5,0.42,0.32,0.43,0.5,0.0,0.02,0.43,0.45,0.28,0.24,0.36,0.0,0.46,0.15,0.0,0.0,0.39,0.42,0.0,0.4,0.0,0.0,0.0,0.33,0.33,0.1,0.29,0.38,0.0,0.42,0.1,0.43,0.0,0.0,0.02,0.43,0.0,0.28,0.5,0.36,0.22,0.46,0.26,0.0,0.0,0.44,0.42,0.0,0.4,0.0,0.0,0.0,0.5,0.15,0.29,0.43,0.45,0.5,0.42,0.32,0.43,0.5,0.0,0.02,0.43,0.45,0.28,72.0,8.479999999999999,1,1,1,1,1
S449,M,Proficient,2.0,3.0,4.0,2.0,6.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,16.0,16.0,8.0,11.0,0.0,5.0,1.0,0.0,0.0,67.52,D,0.5,0.4,0.0,0.0,0.35,0.29,0.04,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.43,0.0,0.28,0.33,0.4,0.26,0.32,0.33,0.44,0.0,0.33,0.48,0.43,0.37,0.5,0.4,0.0,0.0,0.24,0.29,0.04,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.21,0.0,0.16,0.14,0.2,0.0,0.17,0.33,0.1,0.0,0.14,0.48,0.0,0.37,0.5,0.22,0.0,0.0,0.35,0.29,0.04,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.43,0.0,0.26,0.33,0.4,0.26,0.32,0.33,0.44,0.0,0.33,0.48,0.43,0.37,86.0,6.980000000000001,1,1,1,1,1
S450,F,Novice,2.0,6.0,1.0,5.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,5.0,1.0,2.0,1.0,1.0,5.0,1.0,3.0,6.0,11.0,2.0,4.0,5.0,3.0,23.0,11.0,93.6,A,0.5,0.43,0.5,0.46,0.5,0.5,0.44,0.5,0.43,0.5,0.5,0.5,0.5,0.41,0.5,0.5,0.5,0.44,0.5,0.5,0.5,0.5,0.43,0.5,0.48,0.5,0.5,0.5,0.49,0.5,0.43,0.0,0.41,0.15,0.35,0.28,0.44,0.43,0.5,0.27,0.33,0.5,0.24,0.5,0.36,0.4,0.44,0.5,0.3,0.11,0.22,0.24,0.17,0.48,0.0,0.5,0.0,0.49,0.5,0.43,0.5,0.46,0.5,0.5,0.44,0.5,0.43,0.5,0.5,0.5,0.5,0.41,0.5,0.5,0.5,0.44,0.5,0.5,0.5,0.5,0.43,0.5,0.48,0.5,0.5,0.5,0.49,117.0,14.01,0,0,0,0,0
S451,M,Proficient,4.0,4.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,16.0,3.0,11.0,27.0,3.0,14.0,1.0,1.0,1.0,94.26,A,0.5,0.46,0.5,0.47,0.38,0.46,0.46,0.44,0.47,0.5,0.33,0.0,0.33,0.38,0.5,0.45,0.47,0.46,0.44,0.35,0.5,0.29,0.42,0.5,0.46,0.48,0.48,0.48,0.41,0.03,0.39,0.22,0.47,0.0,0.46,0.46,0.44,0.47,0.5,0.33,0.0,0.33,0.38,0.5,0.37,0.47,0.18,0.41,0.35,0.0,0.29,0.42,0.25,0.46,0.36,0.41,0.11,0.41,0.5,0.46,0.5,0.47,0.38,0.46,0.46,0.44,0.47,0.5,0.33,0.0,0.33,0.38,0.5,0.43,0.47,0.46,0.44,0.35,0.5,0.28,0.42,0.5,0.46,0.48,0.48,0.48,0.41,112.0,12.370000000000001,0,0,0,0,0
S453,M,Intermediate,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,1.0,3.0,4.0,8.0,5.0,9.0,2.0,3.0,1.0,0.0,94.4,A,0.5,0.5,0.5,0.43,0.5,0.5,0.5,0.5,0.4,0.5,0.5,0.0,0.47,0.0,0.5,0.38,0.5,0.45,0.5,0.48,0.5,0.35,0.43,0.5,0.45,0.5,0.48,0.5,0.4,0.5,0.48,0.14,0.43,0.38,0.5,0.5,0.39,0.4,0.5,0.5,0.0,0.47,0.0,0.5,0.38,0.0,0.35,0.5,0.48,0.47,0.33,0.43,0.44,0.45,0.31,0.48,0.3,0.4,0.5,0.5,0.5,0.43,0.5,0.5,0.5,0.5,0.4,0.5,0.5,0.0,0.47,0.0,0.5,0.38,0.5,0.45,0.5,0.48,0.5,0.35,0.43,0.5,0.45,0.5,0.48,0.5,0.4,73.0,12.719999999999999,1,1,1,1,1
S454,F,Intermediate,3.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,5.0,5.0,2.0,6.0,4.0,1.0,3.0,1.0,95.99,A,0.5,0.49,0.5,0.48,0.5,0.44,0.36,0.5,0.37,0.5,0.39,0.5,0.39,0.37,0.5,0.48,0.5,0.5,0.42,0.4,0.5,0.4,0.34,0.5,0.43,0.5,0.43,0.5,0.34,0.5,0.38,0.0,0.48,0.24,0.44,0.36,0.5,0.37,0.38,0.39,0.5,0.39,0.37,0.5,0.31,0.45,0.21,0.2,0.31,0.0,0.4,0.33,0.0,0.43,0.4,0.33,0.41,0.34,0.5,0.49,0.5,0.48,0.5,0.44,0.36,0.5,0.37,0.5,0.39,0.5,0.39,0.37,0.5,0.48,0.5,0.5,0.42,0.4,0.5,0.4,0.34,0.5,0.43,0.5,0.43,0.5,0.34,62.0,13.03,1,1,1,1,1
S455,M,Intermediate,4.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,4.0,7.0,15.0,5.0,4.0,4.0,11.0,3.0,1.0,0.0,14.0,98.92,A,0.5,0.46,0.42,0.43,0.5,0.48,0.45,0.44,0.36,0.0,0.34,0.42,0.32,0.4,0.5,0.44,0.5,0.35,0.48,0.41,0.5,0.37,0.44,0.5,0.49,0.31,0.5,0.5,0.3,0.5,0.39,0.17,0.43,0.15,0.48,0.45,0.44,0.36,0.0,0.34,0.12,0.32,0.4,0.45,0.39,0.43,0.35,0.33,0.41,0.18,0.37,0.44,0.19,0.49,0.21,0.5,0.18,0.3,0.5,0.46,0.42,0.43,0.5,0.48,0.45,0.44,0.3,0.0,0.34,0.42,0.32,0.4,0.5,0.44,0.5,0.1,0.48,0.41,0.5,0.37,0.44,0.5,0.49,0.0,0.5,0.5,0.3,100.0,12.110000000000001,1,1,1,1,1
